user_id,event_timestamp,step,source,target
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481303451,14,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481306979,16,Employee widget#close#Expand skill group - Employee sidebar,
40607414000091110971742432694873|29576557https://staffing.epam.com/positions/797388427/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400005031610&position=797388427,1742432812945,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Candidate summary - Show more 
87600000000080816821742228104947|1769097618https://staffing.epam.com/positions/655173972/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008081682&position=655173972,1742228266256,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
87600000000080816821742228104947|1769097618https://staffing.epam.com/positions/655173972/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008081682&position=655173972,1742228270751,5,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
87600000000080816821742228104947|1769097618https://staffing.epam.com/positions/655173972/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008081682&position=655173972,1742228273235,7,Employee widget#close#Expand skill group - Employee sidebar,
40607414003847765731742392915938|914705752https://staffing.epam.com/positions/799191962/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384776573&position=799191962,1742392943026,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003847765731742392915938|914705752https://staffing.epam.com/positions/799191962/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384776573&position=799191962,1742392946026,5,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003847765731742392915938|914705752https://staffing.epam.com/positions/799191962/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384776573&position=799191962,1742392957226,8,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003847765731742392915938|914705752https://staffing.epam.com/positions/799191962/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384776573&position=799191962,1742392963364,11,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#close#Expand skill group - Employee sidebar
40607414003847765731742392915938|914705752https://staffing.epam.com/positions/799191962/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400384776573&position=799191962,1742392964970,12,Employee widget#close#Expand skill group - Employee sidebar,
40007414000062303571742471737925|41821672https://staffing.epam.com/positions/797163166/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008043665&position=797163166,1742471946076,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Menu - projectCandidateWidgetTab
40607414000266878201742393533713|1641458922https://staffing.epam.com/positions/794132471/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007656822&position=794132471,1742393546138,2,Employee widget#close#Expand skill group - Employee sidebar,
40607414000063239921742404459652|382730167https://staffing.epam.com/positions/798690902/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006323992&position=798690902,1742404497655,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414000063239921742404459652|382730167https://staffing.epam.com/positions/798690902/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006323992&position=798690902,1742404499240,4,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open contacs
40607414004757118771742301443254|1809489748https://staffing.epam.com/positions/696803626/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007878684&position=696803626,1742301609771,4,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open contacs
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417154070,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417157260,5,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417159040,7,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417160888,9,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417162417,11,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004492155861742416823406|1407747988https://staffing.epam.com/positions/787259367/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400345680222&position=787259367,1742417164408,13,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Click employee name
40607414000371514101742391697087|445191897https://staffing.epam.com/positions/801105084/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400336922861&position=801105084,1742391798740,2,Employee widget#close#Expand skill group - Employee sidebar,
40607414003771709221742546755956|1730673800https://staffing.epam.com/positions/802564679/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000715648&position=802564679,1742560316347,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003771709221742546755956|1730673800https://staffing.epam.com/positions/802564679/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000715648&position=802564679,1742560324684,5,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000385583571742285207984|1929814679https://staffing.epam.com/positions/798693485/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400038558357&position=798693485,1742286772098,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Past projects - Show more 
40607414000503378201742194477913|1327739568https://staffing.epam.com/positions/799347587/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400344503888&position=799347587,1742194920736,6,Employee widget#close#Expand skill group - Employee sidebar,
40607414000076557261742323528428|281552197https://staffing.epam.com/positions/797155466/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007655726&position=797155466,1742323551834,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
